19.9841738236332	959.64203
19.9841738236332	959.64203
19.9939695607938	959.21298
20.0037426357189	958.78548
20.013557571258	958.35634
20.023349809536	957.92875
20.0331839999483	957.49953
20.0429954579986	957.01999
20.0528165312832	956.59229
20.0626796944648	956.16295
20.0725200725201	955.73516
20.0824026327382	955.30574
20.0922623725397	954.87786
20.1021317986545	954.39819
20.1120435458182	953.96866
20.1219324195163	953.54066
20.1318637072827	953.11104
20.1417720861028	952.68296
20.1517229723141	952.25325
20.1616509140219	951.77345
20.1715886427449	951.34526
20.1815690193385	950.91544
20.1915263979782	950.48715
20.2015265185764	950.05724
20.2115036054715	949.62888
20.2214905521608	949.20046
20.231520382441	948.71892
20.2415271252787	948.29044
20.2515768465682	947.86033
20.2616034444726	947.43176
20.271639975674	947.00314
20.2817196281249	946.5729
20.2917761031608	946.1442
20.3018757950886	945.6625
20.3119522734644	945.23373
20.3220720646897	944.80333
20.3321686061479	944.37447
20.3422751850491	943.94557
20.3524252212506	943.51503
20.362551953245	943.08604
20.3727222392908	942.65542
20.3828691847181	942.17513
20.3930262428645	941.74602
20.4032270007092	941.31529
20.4134043632006	940.8861
20.4236255229436	940.45527
20.4338232507247	940.02599
20.4440311672553	939.59667
20.4542830278937	939.16571
20.4645114015385	938.68524
20.4747838176555	938.25421
20.4850327099716	937.82473
20.4953257434514	937.39362
20.5055952162431	936.96405
20.5158749855231	936.53443
20.5261990445385	936.10319
20.5364994874156	935.67348
20.5468443195432	935.24215
20.557165498445	934.81236
20.5674970517156	934.33164
20.5778731440501	933.9002
20.5882255274072	933.47029
20.5986225501759	933.03875
20.6089958266783	932.60876
20.6193795562177	932.17872
20.6298080762371	931.74705
20.6402127939358	931.31693
20.6506624033041	930.88517
20.66108817286	930.45496
20.6715589356148	930.02311
20.6820058209839	929.59281
20.6924632708777	929.11181
20.7029658668198	928.67985
20.7134445288944	928.24943
20.7239684394016	927.81738
20.7344683782636	927.38687
20.7449789622492	926.95633
20.7555349488058	926.52414
20.7660669069278	926.0935
20.7766443708698	925.66123
20.7871977683937	925.23051
20.7977618924622	924.79973
20.8083716777924	924.36733
20.8189573396059	923.93647
20.8295887668044	923.50398
20.8401960322956	923.07303
20.8508491676476	922.64045
20.8614781030187	922.15905
20.8721178803354	921.72799
20.8828036848044	921.29529
20.8934652317574	920.86414
20.9041729112264	920.43135
20.9148562946971	920.00011
20.9255506035503	919.56883
20.9362912035497	919.13591
20.9470074497018	918.70453
20.9577700932621	918.27152
20.9685083442826	917.84006
20.9792576049809	917.40855
20.9900534230715	916.97541
21.0008247904575	916.54381
21.0116428224059	916.11058
21.0224363647461	915.6789
21.0332766791849	915.24558
21.0440924650269	914.8138
21.0549193800345	914.38198
21.0657932290463	913.94853
21.0766424908512	913.51662
21.0875387951193	913.08308
21.0984104729787	912.65108
21.1092933664046	912.21904
21.1202234655902	911.78536
21.1311288794367	911.35323
21.142081608435	910.91946
21.1530096126782	910.48724
21.1639489197852	910.05497
21.1749357067476	909.62107
21.1858977097019	909.18872
21.1969073028474	908.75473
21.2078920723531	908.32228
21.2189245427664	907.8882
21.2299321498217	907.45567
21.2409511834978	907.02309
21.2520180847818	906.58887
21.2630600630004	906.15621
21.2741500205021	905.7219
21.2852150150026	905.28915
21.2962915256217	904.85634
21.3074161836699	904.4219
21.3185158186826	903.98901
21.3296637137697	903.55448
21.3407865456667	903.1215
21.3519209841169	902.68848
21.36310385225	902.25381
21.3742615968297	901.8207
21.3854678847185	901.38594
21.3966490086795	900.95274
21.4078787899714	900.51789
21.4190833668726	900.0846
21.4302996785455	899.65126
21.4415648192338	899.21628
21.4528046947041	898.78285
21.4640935142087	898.34778
21.4753570278106	897.91426
21.4866323689186	897.53001
21.4979568272483	897.09479
21.5092559185146	896.66112
21.5206042430301	896.2258
21.5319271595742	895.79204
21.5432619973384	1193.811
21.5546462430599	1193.2304
21.5660050193138	1192.6518
21.5774133205725	1192.0711
21.5887961112311	1191.4925
21.6002285443536	1190.9116
21.6116354256534	1190.3329
